VARIABLES = "X" "temp" "u" "rho" "H" "H2" "O" "O2" "OH" "H2O" "CO" "CO2" "CH3" "CH4" "HO2" "H2O2" "CH2O" "C2H6" "C2H4" "C2H5" "C2H" "C2H2" "CH3OH" "CH2CO" "HCCO" "CH3CHO" "C3H4-A" "C3H4-P" "C3H6" "C4H6" "C4H7" "C4H8-1" "PC4H9" "CH3COCH2" "C2H5CHO" "C5H9" "C5H10-1" "C5H11-1" "CH3O2" "CH3O2H" "C2H3CO" "C2H3CHO" "C3H5-A" "C3H3" "NC3H7CHO" "C2H5COCH2" "CH3CHCO" "NC3H7COCH3" "NC3H7COCH2" "NC7H16" "C7H15-1" "C7H15O2" "C7H14OOHO2" "C7H14O" "NC7KET" "N2"
0.0 800.0 289.5192940686143 0.00045345141860138994 5.738340072837787e-16 4.4599919491991275e-14 -2.8609858467885346e-15 0.21876298429984736 2.178799643239766e-15 1.1884738386882885e-11 7.142789434266923e-16 1.199121765660961e-18 8.988239810546697e-14 0.008436763624857431 9.029357642868906e-12 1.8210671963893526e-12 3.068182819715773e-13 3.2587762194381208e-15 1.2720159209201899e-11 1.771620217205601e-14 -3.000255688951493e-16 -1.3149171692372624e-16 2.6624936484942834e-14 3.115401697059337e-12 1.6922895489576799e-16 2.5126885224710583e-12 -5.920722009669665e-16 -2.4446286219650303e-16 5.360131114771438e-12 2.0495303499954932e-16 6.837088163133276e-17 3.577398646323563e-12 2.2534803981464483e-15 2.417760095797731e-15 3.0887021402895515e-12 3.254142259008797e-20 2.9980937625616863e-12 4.272765063140734e-15 3.4397270558858423e-12 1.1739066672402486e-13 -8.873416750137659e-29 -4.461026286987331e-17 2.6130494096270173e-18 1.0491546582285782e-16 2.451461600511314e-12 8.606551486469649e-15 -7.533602847792668e-17 -6.74268066015567e-17 1.4299915631361927e-12 0.052696530982975116 6.8348134728109864e-15 2.7336260383297885e-13 2.2292359209966914e-14 4.481658947611117e-12 8.389915640277587e-14 0.7201037210233998
0.5000000000000001 800.0000065419448 289.51929727305514 0.0004534514135825248 4.3012227107535977e-16 1.683797370342507e-12 1.0277562553137568e-16 0.21876298021161905 1.9315692947758154e-13 1.2673648171654812e-09 4.112367367799951e-15 2.0357233010239774e-16 1.0879992226445648e-11 0.008436763610188951 1.213512829055967e-09 2.4674413292429746e-10 4.921828048022425e-11 5.295672422819267e-13 1.7912765578364738e-09 3.1610139478150258e-12 -2.7115846606358595e-20 -6.561202352903348e-17 4.388707986782153e-12 5.853460185845066e-10 8.492694919775111e-20 4.766316382814361e-10 -5.919399412122283e-16 -2.444626815081399e-16 1.0111018158339272e-09 8.530429964489389e-14 1.5651699233698723e-14 8.216975618174861e-10 5.943685701511815e-13 5.993653380863029e-13 7.350646498996797e-10 9.419456252396498e-18 8.728296633534357e-10 1.1460349391485695e-12 6.106650967618442e-10 2.0926637339249807e-11 -1.9780540128611608e-26 -3.6640655545730444e-17 5.019144168087383e-16 4.038334154795091e-18 6.598145222714172e-10 2.525236765470976e-12 -7.53089740272015e-17 -6.370332442591688e-17 4.2684476536203537e-10 0.052696522533511106 2.4964727324589515e-12 1.0689218394616935e-10 1.0667421186451988e-11 1.700107379366953e-09 3.455793544440094e-11 0.7201037209751142
1.2500000000000002 800.000072301761 289.5193286214925 0.00045345136448393837 3.3456244832065177e-15 1.8775691896193757e-11 8.20099282728812e-16 0.21876294632109472 1.1785404664341895e-12 1.242925487519498e-08 7.066337495284138e-14 1.7187260133898782e-15 9.302207486434276e-11 0.00843676360222031 9.468971960620553e-09 3.0222428735586566e-09 7.080110839526439e-10 5.043435622018778e-12 1.69781075626816e-08 1.8261454975568022e-11 -1.6059524121465426e-24 1.4265380904307426e-15 6.457359541195037e-11 6.001241033251217e-09 4.19953824431837e-19 4.694014238499471e-09 -5.88939625840744e-16 -2.444623770923001e-16 9.841910357079273e-09 1.3883450843229528e-12 1.640841431705275e-13 8.091491530124056e-09 3.3964874650644222e-12 3.623280158027209e-12 7.263963787275137e-09 6.179185414662112e-16 8.623163451742622e-09 6.539705511419339e-12 5.252557379479026e-09 1.9889478684792975e-10 3.028932984290225e-24 5.761303660881848e-16 8.135363725941905e-15 1.04283056076166e-19 6.5381418772559975e-09 1.5292560235574002e-11 -7.284802069281026e-17 4.1355655632368813e-16 3.797027450867253e-09 0.05269644828154015 1.5013669411730833e-11 6.418007222149969e-10 6.408357923231608e-11 1.685331822015259e-08 2.0875517500646444e-10 0.7201037208718334
1.7500000000000002 800.0001692482772 289.51937468860297 0.00045345129233267603 7.51924922463133e-15 4.4523275506849694e-11 1.844502445323059e-15 0.21876289736893662 2.5708322468896946e-12 2.8692991546061205e-08 1.978405429565211e-13 6.8462650823382184e-15 2.0998482061225913e-10 0.008436763611613315 2.1093573587247472e-08 7.153066946329205e-09 1.7115299084574058e-09 1.162704597673564e-11 3.897448114604217e-08 3.9574232904536895e-11 -2.0272111362441618e-29 4.185919580861211e-15 1.5650536630760302e-10 1.3914414097720386e-08 2.124810330534118e-18 1.0822969161427392e-08 -5.833824840004769e-16 -2.4446203411110646e-16 2.266456367525554e-08 3.4111051823878288e-12 3.812135378081868e-13 1.86524346394173e-08 7.353994707896358e-12 7.890354853156501e-12 1.674958965987854e-08 2.9830740171660462e-15 1.9880051103636086e-08 1.4159869927247347e-11 1.1862840785193931e-08 4.537516920471878e-10 3.029842012378768e-23 2.626769985419496e-15 2.2474002168557872e-14 3.84743079071923e-21 1.5078019937494505e-08 3.330453518157878e-11 -6.432931555516863e-17 2.119097546194363e-15 8.60902603458128e-09 0.052696340601915255 3.269982926757081e-11 1.397298090334764e-09 1.3952210763850116e-10 3.8859481830608285e-08 4.545897488703761e-10 0.7201037206891053
2.2500000000000004 800.0003790341992 289.5194742310834 0.00045345113642726386 1.6466412074748175e-14 1.011007109862452e-10 4.038072049245184e-15 0.21876279247923794 5.529387479203473e-12 6.368999289954665e-08 5.965923113966502e-13 3.145169091495059e-14 4.5867180385703844e-10 0.00843676365356156 4.5701862966288215e-08 1.612121945677425e-08 3.926231678427529e-09 2.5994647041596683e-11 8.617392502498444e-08 8.48422899699087e-11 7.6281962724681835e-28 1.2383024156424939e-14 3.59848642609657e-10 3.096550992016798e-08 1.0173730700308978e-17 2.399553620527643e-08 -5.667793129948302e-16 -2.4446107076513575e-16 5.0214453706090554e-08 7.9433269300117e-12 8.51333076477499e-13 4.134649909261704e-08 1.5761055099871746e-11 1.6954635616480133e-11 3.713388325636686e-08 1.4245437640808015e-14 4.406869839902158e-08 3.03495530706015e-11 2.5917845717085604e-08 9.966541099573737e-10 3.1407069125375167e-22 1.2591222130844227e-14 6.643995263131452e-14 -1.2816685150376313e-23 3.342970711804737e-08 7.156594121757223e-11 -2.2945516382770395e-17 1.0529483622407328e-14 1.886065472499885e-08 0.05269610937188412 7.027563763555327e-11 3.0022111497831328e-09 2.9977607335558646e-10 8.614500411987603e-08 9.768010558750971e-10 0.7201037202783971
2.7500000000000004 800.0008408415885 289.51969281932526 0.0004534507940703964 3.6221136981969246e-14 2.321876675956492e-10 8.869868361327274e-15 0.21876256266235639 1.1967629647113377e-11 1.4073848991145991e-07 2.1412879428847047e-12 1.58431623504217e-13 9.982414504624875e-10 0.008436763753001845 9.912044430624082e-08 3.591826977259991e-08 8.885187967429818e-09 5.866610699950353e-11 1.8950989461440829e-07 1.832839454241735e-10 5.568946811479429e-27 4.1881334219397036e-14 8.165478279445282e-10 6.824497691041861e-08 4.8547189572304875e-17 5.2767980264126704e-08 -5.065308181096927e-16 -2.4445530563257266e-16 1.1037717455667646e-07 1.8180534372608868e-11 1.890747165265191e-12 9.082719895803227e-08 3.4049750809346637e-11 3.667032293247433e-11 8.156585368866326e-08 6.833710561386537e-14 9.672024693043876e-08 6.55743224575636e-11 5.6411774676920035e-08 2.1769400907542033e-09 3.591985767085862e-21 6.61683159549834e-14 2.2492031424262322e-13 -1.849924625659035e-22 7.339529989491196e-08 1.5478639032134306e-10 1.9120341768050652e-16 5.309627957684502e-14 4.1095158945564024e-08 0.05269560683664157 1.520318427962735e-10 6.4934634770377775e-09 6.483779965163829e-10 1.8892023563087676e-07 2.1126616482592275e-09 0.720103718051493
3.5000000000000004 800.0041457581945 289.5212570115998 0.00045344834421920605 1.8667261778759035e-13 1.1877181394764882e-09 4.525002574525237e-14 0.21876094497352186 5.746788680211823e-11 6.84837919068593e-07 4.143301597862954e-11 4.266587827311747e-12 4.753896869225638e-09 0.00843676469947629 4.690988805101547e-07 1.7800461667438717e-07 4.709479975752158e-08 3.465302682106862e-10 9.207508559624984e-07 8.764435973891418e-10 4.467240092342085e-25 7.00481424739569e-13 4.391548250227955e-09 3.335779230788687e-07 1.1414211258550603e-15 2.5747866411365003e-07 1.0041569728803803e-15 -2.4399714960994826e-16 5.381653959031002e-07 1.0116036455730997e-10 9.852892518384862e-12 4.432260618749205e-07 1.6303642919272681e-10 1.7571146518827305e-10 3.981122985407183e-07 1.6676974764940096e-12 4.724468952011174e-07 3.142056149466153e-10 2.6863534582683884e-07 1.0481803682672938e-08 6.089316027948658e-19 2.366587362963298e-12 3.568139150610034e-12 3.114362543673185e-21 3.583971733478126e-07 7.417032868040144e-10 7.60768520402112e-15 1.513022615822395e-12 1.9901182742071353e-07 0.052692016025046785 7.290932826944451e-10 3.111357638219783e-08 3.10657849748111e-09 9.235163864510374e-07 1.0122745333901368e-08 0.7201037132180823
4.000000000000001 800.0089089730698 289.52350601509573 0.00045344482185725137 4.330232194420074e-13 2.6809895544120165e-09 1.0374452855944311e-13 0.2187586519240993 1.2276736721139815e-10 1.4614118090084155e-06 1.5731745781870238e-10 1.6812329480524587e-11 9.969346571627716e-09 0.008436766044174902 9.820388064135247e-07 3.8396894607359594e-07 1.0695235458555499e-07 8.658609929164571e-10 1.9609630062295152e-06 1.8639709246866094e-09 2.9781606010729567e-24 2.185872031313566e-12 1.0087462338556928e-08 7.108913726057077e-07 5.207122597382198e-15 5.490452903121263e-07 4.902718694921026e-15 -2.4200325226146838e-16 1.1468660808242664e-06 2.3565661019565725e-10 2.2712625494974282e-11 9.444433127201855e-07 3.4745061729612095e-10 3.7438596185463905e-10 8.482771504550278e-07 7.301368549217408e-12 1.006765315298925e-06 6.702320051912012e-10 5.632563169726e-07 2.22474257299117e-08 5.836686937273777e-18 1.0834367613932081e-11 1.2007923585387287e-11 2.431796324530446e-20 7.636104861655707e-07 1.5803215426079762e-09 3.18844707131207e-14 5.987864698609529e-12 4.236173494430801e-07 0.052686910086010195 1.5554159172562173e-09 6.630437228177488e-08 6.619711050537874e-09 1.9678582144678274e-06 2.1567571725958836e-08 0.7201037046512248
4.500000000000001 800.0192854755451 289.5283875385691 0.0004534371766626704 1.068945385488188e-12 6.3265327341888604e-09 2.5165675714864687e-13 0.21875381014222758 2.631927556209173e-10 3.1206610096794068e-06 6.764887521041836e-10 7.381559131061656e-11 2.0574546350502698e-08 0.008436768947454262 2.020429324886325e-06 8.368027371279821e-07 2.566053021487409e-07 2.4195598687312202e-09 4.173774358315246e-06 3.961845273655919e-09 2.0786825288312037e-23 7.114730573171492e-12 2.4670186132100908e-08 1.5141434436661382e-06 2.387329876233602e-14 1.171657191231726e-06 2.1230465996001163e-14 -2.2884542626858753e-16 2.4442472073814173e-06 5.958131968732851e-10 5.591141292512666e-11 2.0125462214250137e-06 7.415593645220102e-10 7.985995656085105e-10 1.8074721076436228e-06 3.3368959296197244e-11 2.145930973438896e-06 1.4329809385545962e-09 1.1619846834192632e-06 4.703401794037128e-08 6.587073266597279e-17 5.920998639322334e-11 3.996225127371328e-11 2.0148903465117096e-19 1.6269742247661302e-06 3.37096776151619e-09 1.5636368243824539e-13 2.663011999697003e-11 9.025027599580658e-07 0.05267602053981541 3.3256968045613965e-09 1.4147352795320968e-07 1.4122051947428302e-08 4.1944274397103025e-06 4.6001461944322246e-08 0.720103692124954
4.875000000000002 800.0326539097651 289.53465091396254 0.00045342736765911383 2.0625707604365368e-12 1.1570030144731615e-08 4.788969828634191e-13 0.2187477792892876 4.4368053984203796e-10 5.215136094078947e-06 1.7655598933841026e-09 1.9393965341794842e-10 3.32105916245793e-08 0.008436772589086478 3.2508588832170485e-06 1.425705288838529e-06 4.7566258059636387e-07 4.9990870453140155e-09 6.951824809499061e-06 6.6137771584617895e-09 7.39901724826396e-23 1.501768152521335e-11 4.639418350554966e-08 2.522498594154918e-06 6.734280481079504e-14 1.9564609576552735e-06 5.413882064109776e-14 -1.9541130500125933e-16 4.075845488239775e-06 1.1558605802645343e-09 1.0765497649310708e-10 3.3554355683296597e-06 1.2440381538000454e-09 1.3385843128555711e-09 3.0131450874326295e-06 9.221021093716743e-11 3.578621724225097e-06 2.408537784241784e-09 1.8747027382359372e-06 7.797986047577537e-08 3.175917528666371e-16 1.7684394194648053e-10 8.524721524252848e-11 8.130676361006661e-19 2.7119510420554253e-06 5.650168297564695e-09 4.5148703312026625e-13 7.047801636605409e-11 1.5056356869076946e-06 0.05266232158241178 5.589890310755534e-09 2.3724046351407733e-07 2.3676254776357433e-08 6.994107761996271e-06 7.709782545345696e-08 0.720103679824009
